year,month,region,temp_anomaly,co2,ch4,n2o,tsi,owid_co2,owid_co2_luc,owid_primary_energy,aerosol_optical_depth,decimal_year,time_since_baseline,co2_growth,co2_ma12,ch4_growth,ch4_ma12,n2o_growth,n2o_ma12,temp_ma12,aerosol_log,aerosol_ma12,tsi_anomaly,month_sin,month_cos
2007,11,Northern_Hemisphere,0.7775,383.45,1789.32,320.95,1361.1791534423828,31499.256,37092.461,135617.984,0.0,2007.8333333333333,28.833333333333258,1.990000000000009,382.7275,10.279999999999973,1780.7283333333335,0.7899999999999636,320.3725,0.8745833333333333,0.0,0.0,-0.4431603749592341,-0.5000000000000004,0.8660254037844384
2007,12,Northern_Hemisphere,0.6775,384.46,1788.08,321.16,1361.1815032958984,31499.256,37092.461,135617.984,0.0,2007.9166666666667,28.916666666666742,2.0499999999999545,382.89833333333337,8.169999999999845,1781.4091666666666,0.8900000000000432,320.44666666666666,0.85,0.0,0.0,-0.4408105214436091,-2.4492935982947064e-16,1.0
2008,1,Northern_Hemisphere,0.4416666666666667,385.23,1786.7,321.33,1361.183853149414,32049.66,38000.68,137229.406,0.0,2008.0,29.0,2.2000000000000455,383.08166666666665,7.4500000000000455,1782.03,0.9699999999999704,320.5275,0.7870138888888888,0.0,0.0,-0.4384606679279841,0.49999999999999994,0.8660254037844387
2008,2,Northern_Hemisphere,0.5216666666666667,385.74,1785.82,321.39,1361.1862030029297,32049.66,38000.68,137229.406,0.0,2008.0833333333333,29.083333333333258,2.1999999999999886,383.26499999999993,7.149999999999864,1782.6258333333333,1.009999999999991,320.6116666666667,0.7565277777777778,0.0,0.0,-0.4361108144123591,0.8660254037844386,0.5000000000000001
2008,3,Northern_Hemisphere,0.8816666666666667,386.15,1786.16,321.38,1361.1885528564453,32049.66,38000.68,137229.406,0.0,2008.1666666666667,29.166666666666742,2.1499999999999773,383.44416666666666,5.900000000000091,1783.1175,1.1000000000000227,320.7033333333333,0.7552083333333334,0.0,0.0,-0.4337609608967341,1.0,6.123233995736766e-17
2008,4,Northern_Hemisphere,0.6716666666666667,386.53,1786.89,321.39,1361.190902709961,32049.66,38000.68,137229.406,0.0,2008.25,29.25,2.259999999999991,383.6325,5.870000000000118,1783.6066666666666,1.2099999999999795,320.8041666666666,0.731388888888889,0.0,0.0,-0.4314111073811091,0.8660254037844387,-0.4999999999999998
2008,5,Northern_Hemisphere,0.6316666666666667,386.49,1785.21,321.43,1361.1932525634766,32049.66,38000.68,137229.406,0.0,2008.3333333333333,29.333333333333258,2.3700000000000045,383.83,5.930000000000064,1784.1008333333336,1.2099999999999795,320.90500000000003,0.7109027777777778,0.0,0.0,-0.4290612538654841,0.49999999999999994,-0.8660254037844387
2008,6,Northern_Hemisphere,0.6316666666666667,385.58,1780.46,321.45,1361.1956024169922,32049.66,38000.68,137229.406,0.0,2008.4166666666667,29.416666666666742,2.319999999999993,384.0233333333333,4.980000000000018,1784.5158333333336,1.2099999999999795,321.0058333333333,0.6970833333333334,0.0,0.0,-0.4267114003498591,1.2246467991473532e-16,-1.0
2008,7,Northern_Hemisphere,0.7416666666666667,384.1,1777.64,321.42,1361.196538289388,32049.66,38000.68,137229.406,0.0,2008.5,29.5,2.5500000000000114,384.23583333333335,4.980000000000018,1784.930833333333,1.240000000000009,321.1091666666667,0.6940972222222223,0.0,0.0,-0.42577552795410156,-0.4999999999999997,-0.8660254037844388
2008,8,Northern_Hemisphere,0.5916666666666668,382.77,1781.05,321.4,1361.196060180664,32049.66,38000.68,137229.406,0.0,2008.5833333333333,29.583333333333258,2.4699999999999704,384.4416666666666,3.7200000000000273,1785.2408333333333,1.17999999999995,321.20750000000004,0.6777777777777777,0.0,0.0,-0.4262536366779841,-0.8660254037844385,-0.5000000000000004
2008,9,Northern_Hemisphere,0.7416666666666667,382.54,1787.65,321.49,1361.1955820719402,32049.66,38000.68,137229.406,0.0,2008.6666666666667,29.666666666666742,1.8500000000000227,384.5958333333333,1.7800000000002,1785.3891666666668,1.0300000000000296,321.29333333333335,0.6739583333333333,0.0,0.0,-0.42673174540186665,-1.0,-1.8369701987210297e-16
2008,10,Northern_Hemisphere,0.8016666666666667,383.67,1793.68,321.65,1361.195103963216,32049.66,38000.68,137229.406,0.0,2008.75,29.75,1.5600000000000023,384.72583333333336,3.990000000000009,1785.7216666666666,0.9199999999999591,321.37,0.6759722222222223,0.0,0.0,-0.42720985412597656,-0.8660254037844386,0.5000000000000001
2008,11,Northern_Hemisphere,0.8316666666666667,385.18,1797.31,321.8,1361.1946258544922,32049.66,38000.68,137229.406,0.0,2008.8333333333333,29.833333333333258,1.7300000000000182,384.86999999999995,7.990000000000009,1786.3874999999998,0.8500000000000227,321.44083333333333,0.6804861111111111,0.0,0.0,-0.4276879628498591,-0.5000000000000004,0.8660254037844384
2008,12,Northern_Hemisphere,0.6716666666666667,386.27,1796.57,321.98,1361.1941477457683,32049.66,38000.68,137229.406,0.0,2008.9166666666667,29.916666666666742,1.8100000000000023,385.0208333333333,8.490000000000009,1787.095,0.8199999999999932,321.50916666666666,0.68,0.0,0.0,-0.42816607157374165,-2.4492935982947064e-16,1.0
2009,1,Northern_Hemisphere,0.7083333333333333,387.03,1795.06,322.21,1361.1936696370442,31513.014,38047.828,135033.219,0.0,2009.0,30.0,1.7999999999999545,385.17083333333335,8.3599999999999,1787.7916666666667,0.8799999999999955,321.58250000000004,0.7022222222222222,0.0,0.0,-0.42864418029785156,0.49999999999999994,0.8660254037844387
2009,2,Northern_Hemisphere,0.5983333333333333,387.48,1795.59,322.34,1361.1931915283203,31513.014,38047.828,135033.219,0.0,2009.0833333333333,30.083333333333258,1.740000000000009,385.31583333333333,9.769999999999982,1788.6058333333333,0.9499999999999886,321.6616666666667,0.7086111111111112,0.0,0.0,-0.4291222890217341,0.8660254037844386,0.5000000000000001
2009,3,Northern_Hemisphere,0.5983333333333333,387.71,1795.93,322.27,1361.1927134195964,31513.014,38047.828,135033.219,0.0,2009.1666666666667,30.166666666666742,1.5600000000000023,385.44583333333327,9.769999999999982,1789.42,0.8899999999999864,321.73583333333335,0.685,0.0,0.0,-0.42960039774561665,1.0,6.123233995736766e-17
2009,4,Northern_Hemisphere,0.6783333333333332,387.99,1795.55,322.1,1361.1922353108723,31513.014,38047.828,135033.219,0.0,2009.25,30.25,1.4600000000000364,385.56749999999994,8.659999999999854,1790.1416666666667,0.7100000000000364,321.795,0.6855555555555556,0.0,0.0,-0.43007850646972656,0.8660254037844387,-0.4999999999999998
2009,5,Northern_Hemisphere,0.7183333333333333,387.95,1792.4,321.98,1361.1917572021484,31513.014,38047.828,135033.219,0.0,2009.3333333333333,30.333333333333258,1.4599999999999795,385.6891666666667,7.190000000000055,1790.7408333333333,0.5500000000000114,321.84083333333336,0.6927777777777778,0.0,0.0,-0.4305566151936091,0.49999999999999994,-0.8660254037844387
2009,6,Northern_Hemisphere,0.6983333333333333,386.96,1786.95,321.95,1361.1912790934246,31513.014,38047.828,135033.219,0.0,2009.4166666666667,30.416666666666742,1.3799999999999955,385.80416666666673,6.490000000000009,1791.2816666666668,0.5,321.8825,0.6983333333333334,0.0,0.0,-0.43103472391749165,1.2246467991473532e-16,-1.0
2009,7,Northern_Hemisphere,0.7983333333333332,385.01,1785.06,322.02,1361.197230021159,31513.014,38047.828,135033.219,0.0,2009.5,30.5,0.9099999999999682,385.87999999999994,7.419999999999845,1791.8999999999999,0.5999999999999659,321.9325,0.7030555555555554,0.0,0.0,-0.42508379618311665,-0.4999999999999997,-0.8660254037844388
2009,8,Northern_Hemisphere,0.7483333333333333,383.63,1788.92,322.15,1361.2096099853516,31513.014,38047.828,135033.219,0.0,2009.5833333333333,30.583333333333258,0.8600000000000136,385.95166666666665,7.870000000000118,1792.5558333333336,0.75,321.995,0.716111111111111,0.0,0.0,-0.4127038319904841,-0.8660254037844385,-0.5000000000000004
2009,9,Northern_Hemisphere,0.7783333333333332,383.93,1794.81,322.3,1361.2219899495442,31513.014,38047.828,135033.219,0.0,2009.6666666666667,30.666666666666742,1.3899999999999864,386.06750000000005,7.1599999999998545,1793.1525,0.8100000000000023,322.0625,0.7191666666666666,0.0,0.0,-0.40032386779785156,-1.0,-1.8369701987210297e-16
2009,10,Northern_Hemisphere,0.7183333333333333,385.49,1798.01,322.51,1361.234369913737,31513.014,38047.828,135033.219,0.0,2009.75,30.75,1.8199999999999932,386.2191666666667,4.329999999999927,1793.5133333333333,0.8600000000000136,322.13416666666666,0.7122222222222222,0.0,0.0,-0.38794390360499165,-0.8660254037844386,0.5000000000000001
2009,11,Northern_Hemisphere,0.8583333333333333,386.94,1797.86,322.71,1361.2467498779297,31513.014,38047.828,135033.219,0.0,2009.8333333333333,30.833333333333258,1.759999999999991,386.36583333333334,0.5499999999999545,1793.559166666667,0.9099999999999682,322.21,0.7144444444444443,0.0,0.0,-0.3755639394123591,-0.5000000000000004,0.8660254037844384
2009,12,Northern_Hemisphere,0.7383333333333333,387.84,1796.73,322.84,1361.2591298421223,31513.014,38047.828,135033.219,0.0,2009.9166666666667,30.916666666666742,1.5699999999999932,386.4966666666666,0.16000000000008185,1793.5725,0.8599999999999568,322.28166666666664,0.7199999999999999,0.0,0.0,-0.36318397521972656,-2.4492935982947064e-16,1.0
2010,1,Northern_Hemisphere,0.9199999999999999,388.62,1797.37,322.91,1361.2715098063152,33317.672,39835.5,141602.047,0.0,2010.0,31.0,1.5900000000000318,386.62916666666666,2.3099999999999454,1793.765,0.7000000000000455,322.34,0.7376388888888888,0.0,0.0,-0.35080401102686665,0.49999999999999994,0.8660254037844387
2010,2,Northern_Hemisphere,1.0099999999999998,389.33,1798.96,322.93,1361.2838897705078,33317.672,39835.5,141602.047,0.0,2010.0833333333333,31.083333333333258,1.849999999999966,386.78333333333336,3.3700000000001182,1794.0458333333333,0.5900000000000318,322.38916666666665,0.7719444444444443,0.0,0.0,-0.3384240468342341,0.8660254037844386,0.5000000000000001
2010,3,Northern_Hemisphere,1.1,389.68,1799.49,322.94,1361.2962697347004,33317.672,39835.5,141602.047,0.0,2010.1666666666667,31.166666666666742,1.9700000000000273,386.9475,3.5599999999999454,1794.3425,0.6700000000000159,322.445,0.8137499999999999,0.0,0.0,-0.32604408264160156,1.0,6.123233995736766e-17
2010,4,Northern_Hemisphere,1.0299999999999998,389.98,1799.61,322.97,1361.3086496988933,33317.672,39835.5,141602.047,0.0,2010.25,31.25,1.990000000000009,387.1133333333333,4.059999999999945,1794.6808333333336,0.8700000000000045,322.5175,0.8430555555555554,0.0,0.0,-0.31366411844874165,0.8660254037844387,-0.4999999999999998
2010,5,Northern_Hemisphere,0.9299999999999999,389.95,1797.63,323.01,1361.321029663086,33317.672,39835.5,141602.047,0.0,2010.3333333333333,31.333333333333258,2.0,387.28,5.230000000000018,1795.1166666666666,1.0299999999999727,322.6033333333333,0.8606944444444443,0.0,0.0,-0.3012841542561091,0.49999999999999994,-0.8660254037844387
2010,6,Northern_Hemisphere,0.85,389.01,1792.4,323.0,1361.3334096272786,33317.672,39835.5,141602.047,0.0,2010.4166666666667,31.416666666666742,2.0500000000000114,387.4508333333333,5.4500000000000455,1795.5708333333332,1.0500000000000114,322.69083333333333,0.8733333333333332,0.0,0.0,-0.28890419006347656,1.2246467991473532e-16,-1.0
2010,7,Northern_Hemisphere,0.8099999999999999,387.35,1789.29,323.02,1361.3507181803386,33317.672,39835.5,141602.047,0.0,2010.5,31.5,2.340000000000032,387.6458333333333,4.230000000000018,1795.9233333333334,1.0,322.77416666666664,0.8743055555555554,0.0,0.0,-0.27159563700342915,-0.4999999999999997,-0.8660254037844388
2010,8,Northern_Hemisphere,0.84,386.23,1794.0,323.1,1361.3729553222656,33317.672,39835.5,141602.047,0.0,2010.5833333333333,31.583333333333258,2.6000000000000227,387.8625,5.079999999999927,1796.3466666666666,0.9500000000000455,322.8533333333333,0.8819444444444443,0.0,0.0,-0.2493584950764216,-0.8660254037844385,-0.5000000000000004
2010,9,Northern_Hemisphere,0.7999999999999999,386.7,1801.93,323.26,1361.3951924641926,33317.672,39835.5,141602.047,0.0,2010.6666666666667,31.666666666666742,2.769999999999982,388.0933333333333,7.120000000000118,1796.9400000000003,0.9599999999999795,322.93333333333334,0.88375,0.0,0.0,-0.22712135314941406,-1.0,-1.8369701987210297e-16
2010,10,Northern_Hemisphere,0.8899999999999999,388.25,1806.73,323.51,1361.4174296061199,33317.672,39835.5,141602.047,0.0,2010.75,31.75,2.759999999999991,388.3233333333333,8.720000000000027,1797.6666666666667,1.0,323.01666666666665,0.8980555555555555,0.0,0.0,-0.20488421122217915,-0.8660254037844386,0.5000000000000001
2010,11,Northern_Hemisphere,0.99,389.62,1807.07,323.75,1361.4396667480469,33317.672,39835.5,141602.047,0.0,2010.8333333333333,31.833333333333258,2.680000000000007,388.5466666666666,9.210000000000036,1798.4341666666667,1.0400000000000205,323.1033333333333,0.9090277777777777,0.0,0.0,-0.1826470692951716,-0.5000000000000004,0.8660254037844384
2010,12,Northern_Hemisphere,0.6299999999999999,390.34,1803.28,323.92,1361.4619038899739,33317.672,39835.5,141602.047,0.0,2010.9166666666667,31.916666666666742,2.5,388.75500000000005,6.5499999999999545,1798.9799999999998,1.080000000000041,323.1933333333333,0.8999999999999999,0.0,0.0,-0.16040992736816406,-2.4492935982947064e-16,1.0
2011,1,Northern_Hemisphere,0.655,390.85,1799.99,324.03,1361.4841410319011,34479.988,40872.547,144913.297,0.0,2011.0,32.0,2.230000000000018,388.94083333333333,2.6200000000001182,1799.1983333333335,1.1199999999999477,323.28666666666663,0.8779166666666666,0.0,0.0,-0.13817278544092915,0.49999999999999994,0.8660254037844387
2011,2,Northern_Hemisphere,0.605,391.29,1800.03,324.07,1361.5063781738281,34479.988,40872.547,144913.297,0.0,2011.0833333333333,32.08333333333326,1.9600000000000364,389.1041666666667,1.0699999999999363,1799.2875000000001,1.1399999999999864,323.38166666666666,0.8441666666666666,0.0,0.0,-0.1159356435139216,0.8660254037844386,0.5000000000000001
2011,3,Northern_Hemisphere,0.785,391.66,1801.03,324.07,1361.5286153157551,34479.988,40872.547,144913.297,0.0,2011.1666666666667,32.16666666666674,1.9800000000000182,389.2691666666667,1.5399999999999636,1799.4158333333332,1.1299999999999955,323.47583333333336,0.8179166666666666,0.0,0.0,-0.09369850158691406,1.0,6.123233995736766e-17
2011,4,Northern_Hemisphere,0.775,392.05,1802.82,324.06,1361.5508524576824,34479.988,40872.547,144913.297,0.0,2011.25,32.25,2.069999999999993,389.44166666666666,3.2100000000000364,1799.6833333333332,1.089999999999975,323.56666666666666,0.7966666666666665,0.0,0.0,-0.07146135965967915,0.8660254037844387,-0.4999999999999998
2011,5,Northern_Hemisphere,0.665,392.08,1803.13,324.05,1361.5730895996094,34479.988,40872.547,144913.297,0.0,2011.3333333333333,32.33333333333326,2.1299999999999955,389.6191666666667,5.5,1800.1416666666667,1.0400000000000205,323.65333333333336,0.7745833333333333,0.0,0.0,-0.049224217732671605,0.49999999999999994,-0.8660254037844387
2011,6,Northern_Hemisphere,0.755,391.14,1798.99,324.05,1361.5953267415364,34479.988,40872.547,144913.297,0.0,2011.4166666666667,32.41666666666674,2.1299999999999955,389.7966666666666,6.589999999999918,1800.6908333333333,1.0500000000000114,323.74083333333334,0.7666666666666667,0.0,0.0,-0.026987075805664062,1.2246467991473532e-16,-1.0
2011,7,Northern_Hemisphere,0.835,389.2,1796.05,324.05,1361.6131846110027,34479.988,40872.547,144913.297,0.0,2011.5,32.5,1.849999999999966,389.9508333333334,6.759999999999991,1801.2541666666666,1.0300000000000296,323.82666666666665,0.7687499999999999,0.0,0.0,-0.009129206339366647,-0.4999999999999997,-0.8660254037844388
2011,8,Northern_Hemisphere,0.875,387.87,1798.99,324.1,1361.6266632080078,34479.988,40872.547,144913.297,0.0,2011.5833333333333,32.58333333333326,1.6399999999999864,390.08750000000003,4.990000000000009,1801.67,1.0,323.91,0.7716666666666666,0.0,0.0,0.004349390665765895,-0.8660254037844385,-0.5000000000000004
2011,9,Northern_Hemisphere,0.685,388.27,1804.16,324.24,1361.640141805013,34479.988,40872.547,144913.297,0.0,2011.6666666666667,32.66666666666674,1.5699999999999932,390.2183333333333,2.230000000000018,1801.8558333333333,0.9800000000000182,323.9916666666666,0.7620833333333333,0.0,0.0,0.017827987670898438,-1.0,-1.8369701987210297e-16
2011,10,Northern_Hemisphere,0.785,389.83,1809.6,324.45,1361.6536204020183,34479.988,40872.547,144913.297,0.0,2011.75,32.75,1.579999999999984,390.34999999999997,2.869999999999891,1802.095,0.9399999999999977,324.07,0.7533333333333334,0.0,0.0,0.03130658467625835,-0.8660254037844386,0.5000000000000001
2011,11,Northern_Hemisphere,0.725,391.19,1812.32,324.64,1361.6670989990234,34479.988,40872.547,144913.297,0.0,2011.8333333333333,32.83333333333326,1.5699999999999932,390.48083333333335,5.25,1802.5325,0.8899999999999864,324.14416666666665,0.7312500000000001,0.0,0.0,0.044785181681390895,-0.5000000000000004,0.8660254037844384
2011,12,Northern_Hemisphere,0.735,392.02,1810.04,324.77,1361.6805775960286,34479.988,40872.547,144913.297,0.0,2011.9166666666667,32.91666666666674,1.6800000000000068,390.62083333333334,6.759999999999991,1803.0958333333335,0.8499999999999659,324.215,0.7399999999999999,0.0,0.0,0.05826377868652344,-2.4492935982947064e-16,1.0
2012,1,Northern_Hemisphere,0.63,392.61,1807.44,324.9,1361.694056193034,34954.734,41636.855,147002.422,0.0,2012.0,33.0,1.759999999999991,390.7675,7.4500000000000455,1803.7166666666665,0.8700000000000045,324.2875,0.7379166666666667,0.0,0.0,0.07174237569188335,0.49999999999999994,0.8660254037844387
2012,2,Northern_Hemisphere,0.64,393.2,1808.39,324.97,1361.707534790039,34954.734,41636.855,147002.422,0.0,2012.0833333333333,33.08333333333326,1.9099999999999682,390.9266666666667,8.360000000000127,1804.4133333333332,0.9000000000000341,324.3625,0.7408333333333333,0.0,0.0,0.0852209726970159,0.8660254037844386,0.5000000000000001
2012,3,Northern_Hemisphere,0.7200000000000001,393.72,1810.05,324.95,1361.7210133870442,34954.734,41636.855,147002.422,0.0,2012.1666666666667,33.16666666666674,2.0600000000000023,391.09833333333336,9.019999999999982,1805.1650000000002,0.8799999999999955,324.43583333333333,0.7354166666666666,0.0,0.0,0.09869956970214844,1.0,6.123233995736766e-17
2012,4,Northern_Hemisphere,0.88,393.99,1808.51,324.92,1361.7344919840496,34954.734,41636.855,147002.422,0.0,2012.25,33.25,1.9399999999999977,391.26,5.690000000000055,1805.6391666666668,0.8600000000000136,324.5075,0.7441666666666668,0.0,0.0,0.11217816670750835,0.8660254037844387,-0.4999999999999998
2012,5,Northern_Hemisphere,0.9400000000000001,393.88,1804.84,324.9,1361.7479705810547,34954.734,41636.855,147002.422,0.0,2012.3333333333333,33.33333333333326,1.8000000000000114,391.41,1.709999999999809,1805.7816666666668,0.8499999999999659,324.5783333333333,0.7670833333333333,0.0,0.0,0.1256567637126409,0.49999999999999994,-0.8660254037844387
2012,6,Northern_Hemisphere,0.8,392.84,1801.04,324.86,1361.7614491780598,34954.734,41636.855,147002.422,0.0,2012.4166666666667,33.41666666666674,1.6999999999999886,391.5516666666667,2.0499999999999545,1805.9525,0.8100000000000023,324.6458333333333,0.7708333333333334,0.0,0.0,0.13913536071777344,1.2246467991473532e-16,-1.0
2012,7,Northern_Hemisphere,0.74,391.0,1799.36,324.87,1361.770055135091,34954.734,41636.855,147002.422,0.0,2012.5,33.5,1.8000000000000114,391.7016666666666,3.3099999999999454,1806.2283333333332,0.8199999999999932,324.71416666666664,0.7629166666666668,0.0,0.0,0.14774131774902344,-0.4999999999999997,-0.8660254037844388
2012,8,Northern_Hemisphere,0.81,389.89,1803.29,324.97,1361.7737884521484,34954.734,41636.855,147002.422,0.0,2012.5833333333333,33.58333333333326,2.019999999999982,391.86999999999995,4.2999999999999545,1806.5866666666668,0.8700000000000045,324.7866666666667,0.7575,0.0,0.0,0.1514746348063909,-0.8660254037844385,-0.5000000000000004
2012,9,Northern_Hemisphere,0.87,390.55,1810.16,325.12,1361.7775217692058,34954.734,41636.855,147002.422,0.0,2012.6666666666667,33.66666666666674,2.2800000000000296,392.06,6.0,1807.0866666666664,0.8799999999999955,324.85999999999996,0.7729166666666667,0.0,0.0,0.15520795186375835,-1.0,-1.8369701987210297e-16
2012,10,Northern_Hemisphere,0.9500000000000001,392.16,1814.86,325.28,1361.781255086263,34954.734,41636.855,147002.422,0.0,2012.75,33.75,2.330000000000041,392.25416666666666,5.259999999999991,1807.5249999999999,0.8299999999999841,324.9291666666667,0.7866666666666666,0.0,0.0,0.15894126892089844,-0.8660254037844386,0.5000000000000001
2012,11,Northern_Hemisphere,0.9400000000000001,393.56,1815.95,325.43,1361.7849884033203,34954.734,41636.855,147002.422,0.0,2012.8333333333333,33.83333333333326,2.3700000000000045,392.45166666666665,3.630000000000109,1807.8275,0.7900000000000205,324.995,0.8045833333333334,0.0,0.0,0.1626745859782659,-0.5000000000000004,0.8660254037844384
2012,12,Northern_Hemisphere,0.68,394.39,1814.56,325.53,1361.7887217203777,34954.734,41636.855,147002.422,0.0,2012.9166666666667,33.91666666666674,2.3700000000000045,392.64916666666664,4.519999999999982,1808.2041666666664,0.7599999999999909,325.05833333333334,0.8000000000000002,0.0,0.0,0.16640790303563335,-2.4492935982947064e-16,1.0
2013,1,Northern_Hemisphere,0.8358333333333333,395.07,1814.05,325.58,1361.7924550374348,35275.82,41595.344,149599.734,0.0,2013.0,34.0,2.4599999999999795,392.8541666666667,6.6099999999999,1808.755,0.6800000000000068,325.115,0.8171527777777778,0.0,0.0,0.17014122009277344,0.49999999999999994,0.8660254037844387
2013,2,Northern_Hemisphere,0.7358333333333333,395.69,1814.15,325.62,1361.7961883544922,35275.82,41595.344,149599.734,0.0,2013.0833333333333,34.08333333333326,2.490000000000009,393.06166666666667,5.759999999999991,1809.235,0.6499999999999773,325.1691666666667,0.825138888888889,0.0,0.0,0.1738745371501409,0.8660254037844386,0.5000000000000001
2013,3,Northern_Hemisphere,0.7958333333333334,396.28,1813.25,325.68,1361.7999216715496,35275.82,41595.344,149599.734,0.0,2013.1666666666667,34.16666666666674,2.5599999999999454,393.27500000000003,3.2000000000000455,1809.5016666666663,0.7300000000000182,325.22999999999996,0.8314583333333334,0.0,0.0,0.17760785420750835,1.0,6.123233995736766e-17
2013,4,Northern_Hemisphere,0.6558333333333334,396.74,1812.84,325.74,1361.8036549886067,35275.82,41595.344,149599.734,0.0,2013.25,34.25,2.75,393.5041666666666,4.329999999999927,1809.8625,0.8199999999999932,325.29833333333335,0.8127777777777778,0.0,0.0,0.18134117126464844,0.8660254037844387,-0.4999999999999998
2013,5,Northern_Hemisphere,0.7258333333333333,396.75,1811.93,325.81,1361.807388305664,35275.82,41595.344,149599.734,0.0,2013.3333333333333,34.33333333333326,2.8700000000000045,393.74333333333334,7.0900000000001455,1810.4533333333331,0.910000000000025,325.37416666666667,0.7949305555555556,0.0,0.0,0.1850744883220159,0.49999999999999994,-0.8660254037844387
2013,6,Northern_Hemisphere,0.8158333333333333,395.96,1808.59,325.9,1361.8111216227214,35275.82,41595.344,149599.734,0.0,2013.4166666666667,34.41666666666674,3.1200000000000045,394.00333333333333,7.5499999999999545,1811.0824999999998,1.0399999999999636,325.46083333333337,0.79625,0.0,0.0,0.18880780537938335,1.2246467991473532e-16,-1.0
2013,7,Northern_Hemisphere,0.7258333333333333,394.48,1805.98,325.96,1361.816141764323,35275.82,41595.344,149599.734,0.0,2013.5,34.5,3.480000000000018,394.29333333333335,6.620000000000118,1811.6341666666667,1.089999999999975,325.5516666666667,0.7950694444444445,0.0,0.0,0.19382794698094585,-0.4999999999999997,-0.8660254037844388
2013,8,Northern_Hemisphere,0.8258333333333333,393.24,1808.52,325.98,1361.8224487304688,35275.82,41595.344,149599.734,0.0,2013.5833333333333,34.58333333333326,3.3500000000000227,394.5725,5.230000000000018,1812.07,1.009999999999991,325.6358333333333,0.7963888888888889,0.0,0.0,0.2001349131267034,-0.8660254037844385,-0.5000000000000004
2013,9,Northern_Hemisphere,0.8858333333333334,393.21,1814.24,326.05,1361.8287556966145,35275.82,41595.344,149599.734,0.0,2013.6666666666667,34.66666666666674,2.659999999999968,394.7941666666666,4.079999999999927,1812.41,0.9300000000000068,325.7133333333333,0.7977083333333334,0.0,0.0,0.20644187927246094,-1.0,-1.8369701987210297e-16
2013,10,Northern_Hemisphere,0.8158333333333333,394.5,1818.51,326.2,1361.8350626627605,35275.82,41595.344,149599.734,0.0,2013.75,34.75,2.339999999999975,394.9891666666667,3.650000000000091,1812.7141666666666,0.9200000000000159,325.78999999999996,0.7865277777777778,0.0,0.0,0.21274884541844585,-0.8660254037844386,0.5000000000000001
2013,11,Northern_Hemisphere,0.9558333333333333,395.96,1820.34,326.38,1361.8413696289062,35275.82,41595.344,149599.734,0.0,2013.8333333333333,34.83333333333326,2.3999999999999773,395.1891666666666,4.389999999999873,1813.08,0.9499999999999886,325.8691666666667,0.7878472222222223,0.0,0.0,0.2190558115642034,-0.5000000000000004,0.8660254037844384
2013,12,Northern_Hemisphere,0.8258333333333333,396.87,1819.32,326.52,1361.847676595052,35275.82,41595.344,149599.734,0.0,2013.9166666666667,34.91666666666674,2.480000000000018,395.3958333333333,4.759999999999991,1813.4766666666667,0.9900000000000091,325.95166666666665,0.7999999999999999,0.0,0.0,0.22536277770996094,-2.4492935982947064e-16,1.0
2014,1,Northern_Hemisphere,0.9341666666666668,397.51,1816.76,326.61,1361.853983561198,35465.695,41875.609,151239.172,0.0,2014.0,35.0,2.4399999999999977,395.59916666666663,2.7100000000000364,1813.7025,1.0300000000000296,326.03749999999997,0.8081944444444443,0.0,0.0,0.23166974385594585,0.49999999999999994,0.8660254037844387
2014,2,Northern_Hemisphere,0.7241666666666668,397.97,1816.27,326.66,1361.8602905273438,35465.695,41875.609,151239.172,0.0,2014.0833333333333,35.08333333333326,2.2800000000000296,395.7891666666667,2.119999999999891,1813.8791666666666,1.0400000000000205,326.12416666666667,0.8072222222222223,0.0,0.0,0.2379767100017034,0.8660254037844386,0.5000000000000001
2014,3,Northern_Hemisphere,0.9541666666666668,398.27,1818.06,326.72,1361.8665974934895,35465.695,41875.609,151239.172,0.0,2014.1666666666667,35.16666666666674,1.990000000000009,395.955,4.809999999999945,1814.28,1.0400000000000205,326.21083333333337,0.8204166666666667,0.0,0.0,0.24428367614746094,1.0,6.123233995736766e-17
2014,4,Northern_Hemisphere,0.9741666666666668,398.63,1820.88,326.79,1361.8729044596355,35465.695,41875.609,151239.172,0.0,2014.25,35.25,1.8899999999999864,396.11249999999995,8.040000000000191,1814.95,1.0500000000000114,326.29833333333335,0.8469444444444445,0.0,0.0,0.25059064229344585,0.8660254037844387,-0.4999999999999998
2014,5,Northern_Hemisphere,1.0341666666666667,398.69,1821.95,326.82,1361.8792114257812,35465.695,41875.609,151239.172,0.0,2014.3333333333333,35.33333333333326,1.9399999999999977,396.27416666666676,10.019999999999982,1815.785,1.009999999999991,326.3825,0.872638888888889,0.0,0.0,0.2568976084392034,0.49999999999999994,-0.8660254037844387
2014,6,Northern_Hemisphere,0.8441666666666668,397.72,1818.46,326.89,1361.885518391927,35465.695,41875.609,151239.172,0.0,2014.4166666666667,35.41666666666674,1.7600000000000477,396.42083333333335,9.870000000000118,1816.6075,0.9900000000000091,326.465,0.875,0.0,0.0,0.26320457458496094,1.2246467991473532e-16,-1.0
2014,7,Northern_Hemisphere,0.7541666666666668,396.13,1815.76,327.03,1361.8911844889324,35465.695,41875.609,151239.172,0.0,2014.5,35.5,1.6499999999999773,396.55833333333334,9.779999999999973,1817.4225,1.0699999999999932,326.5541666666666,0.8773611111111111,0.0,0.0,0.26887067159032085,-0.4999999999999997,-0.8660254037844388
