year,month,region,temp_anomaly,co2,ch4,n2o,tsi,owid_co2,owid_co2_luc,owid_primary_energy,aerosol_optical_depth,decimal_year,time_since_baseline,co2_growth,co2_ma12,ch4_growth,ch4_ma12,n2o_growth,n2o_ma12,temp_ma12,aerosol_log,aerosol_ma12,tsi_anomaly,month_sin,month_cos,co2_norm,ch4_norm,n2o_norm,co2_growth_norm,ch4_growth_norm,n2o_growth_norm,co2_ma12_norm,ch4_ma12_norm,n2o_ma12_norm,tsi_norm,tsi_anomaly_norm,aerosol_optical_depth_norm,aerosol_log_norm,aerosol_ma12_norm,owid_co2_norm,owid_co2_luc_norm,owid_primary_energy_norm,time_since_baseline_norm,month_sin_norm,month_cos_norm
2003,12,Global,0.7366666666666667,376.52,1783.56,318.11,1361.5897979736328,27652.691,34973.902,117849.602,0.0,2003.9166666666667,24.916666666666742,2.259999999999991,375.1408333333334,3.919999999999845,1777.3525,0.8700000000000045,317.6333333333333,0.61,0.0,0.0,-0.0325158437092341,-2.4492935982947064e-16,1.0,-1.3203663340104284,-0.9101193549323618,-1.3154383102567706,-0.020629458028246193,-0.5712597958343466,-0.23445212345882996,-1.3568290760267578,-1.0073492587923307,-1.3382797293682833,-0.02844461112491079,-0.028444611124936205,0.0,0.0,0.0,-1.8166813468097762,-1.5659601290280998,-1.7286278279357343,-1.4365887731927098,-3.0667761107796726e-16,1.4137010732957944
2004,1,Global,0.5733333333333333,377.21,1780.74,318.18,1361.5714569091797,28610.023,35053.887,123841.742,0.0,2004.0,25.0,2.269999999999982,375.33,3.200000000000045,1777.6191666666666,0.8899999999999864,317.7075,0.596388888888889,0.0,0.0,-0.0508569081623591,0.4999999999999999,0.8660254037844387,-1.2744171339123087,-0.9663213763980315,-1.3043984203529644,-0.0013938822992403857,-0.7102931658627162,-0.1545647332432954,-1.344097710206277,-1.0018304684714507,-1.3264517073654705,-0.07576272407755467,-0.07576272407757997,0.0,0.0,0.0,-1.535187682750655,-1.538832456282401,-1.3774927763908282,-1.42404214635261,0.7068505366478971,1.2243010428314847
2004,2,Global,0.7233333333333333,377.72,1779.68,318.2,1361.5531158447266,28610.023,35053.887,123841.742,0.0,2004.0833333333333,25.083333333333258,2.25,375.5175,4.850000000000136,1778.0233333333333,0.8600000000000136,317.7791666666667,0.6086111111111111,0.0,0.0,-0.0691979726154841,0.8660254037844386,0.5000000000000001,-1.2404546816658693,-0.9874469589347719,-1.3012441660947365,-0.039865033757252,-0.39167502621426287,-0.2743958185665972,-1.3314785150097612,-0.9934660518913662,-1.3150223827335294,-0.12308083703019856,-0.12308083703022377,0.0,0.0,0.0,-1.535187682750655,-1.538832456282401,-1.3774927763908282,-1.4114955195125103,1.2243010428314844,0.7068505366478973
2004,3,Global,0.6333333333333333,378.15,1780.93,318.16,1361.5347747802734,28610.023,35053.887,123841.742,0.0,2004.1666666666667,25.166666666666742,2.2399999999999523,375.70416666666665,6.0900000000001455,1778.5308333333332,0.75,317.84166666666664,0.6116666666666667,0.0,0.0,-0.0875390370686091,1.0,6.123233995736766e-17,-1.2118196729090733,-0.9625347153772936,-1.3075526746111923,-0.05910060948636715,-0.15222866672089128,-0.7137764647524915,-1.3189154051252299,-0.9829631040619423,-1.305054948461504,-0.17039894998284247,-0.17039894998286753,0.0,0.0,0.0,-1.535187682750655,-1.538832456282401,-1.3774927763908282,-1.3989488926723765,1.4137010732957944,1.5343957306075585e-16
2004,4,Global,0.6033333333333333,378.48,1780.88,318.14,1361.5164337158203,28610.023,35053.887,123841.742,0.0,2004.25,25.25,2.090000000000032,375.8783333333333,5.080000000000155,1778.9541666666669,0.6599999999999682,317.89666666666665,0.6163888888888889,0.0,0.0,-0.1058801015217341,0.8660254037844387,-0.4999999999999998,-1.1898439685143176,-0.9635312051195919,-1.310706928869429,-0.3476342454215636,-0.34726158856629563,-1.073269720722851,-1.3071935749204693,-0.9742020244275389,-1.2962836063021121,-0.21771706293548634,-0.21771706293551132,0.0,0.0,0.0,-1.535187682750655,-1.538832456282401,-1.3774927763908282,-1.3864022658322768,1.2243010428314847,-0.7068505366478968
2004,5,Global,0.3633333333333333,378.41,1777.74,318.14,1361.4980926513672,28610.023,35053.887,123841.742,0.0,2004.3333333333333,25.333333333333258,1.8700000000000043,376.0341666666666,3.289999999999964,1779.2283333333337,0.6299999999999955,317.94916666666666,0.5969444444444444,0.0,0.0,-0.1242211659748591,0.4999999999999999,-0.8660254037844387,-1.1945054815677496,-1.0261107609359792,-1.310706928869429,-0.7708169114601292,-0.6929139946091808,-1.193100806046153,-1.2967056215793669,-0.9685280181288808,-1.2879109615136017,-0.26503517588813025,-0.26503517588815506,0.0,0.0,0.0,-1.535187682750655,-1.538832456282401,-1.3774927763908282,-1.373855638992177,0.7068505366478971,-1.2243010428314847
2004,6,Global,0.4333333333333333,377.51,1772.43,318.13,1361.479751586914,28610.023,35053.887,123841.742,0.0,2004.4166666666667,25.416666666666742,1.8000000000000114,376.1841666666666,0.75,1779.2908333333332,0.6000000000000227,317.99916666666667,0.5941666666666666,0.0,0.0,-0.1425622304279841,1.2246467991473532e-16,-1.0,-1.254439220826169,-1.1319379715681457,-1.312284055998543,-0.9054659415632788,-1.1833928277649477,-1.3129318913694548,-1.286610265422152,-0.967234551647434,-1.279937014095972,-0.3123532888407741,-0.3123532888407989,0.0,0.0,0.0,-1.535187682750655,-1.538832456282401,-1.3774927763908282,-1.3613090121520433,2.127077372308945e-16,-1.4137010732957944
2004,7,Global,0.2533333333333333,375.94,1768.17,318.14,1361.461908976237,28610.023,35053.887,123841.742,0.0,2004.5,25.5,1.7699999999999818,376.3316666666667,-2.539999999999964,1779.0791666666669,0.5799999999999841,318.0475,0.5672222222222222,0.0,0.0,-0.1604048411049916,-0.4999999999999997,-0.8660254037844388,-1.358990299310296,-1.2168388976120312,-1.310706928869429,-0.9631726687504055,-1.8186980880336396,-1.3928192815852165,-1.2766831652008868,-0.9716150914646263,-1.2722288649255964,-0.35838544087548563,-0.3583854408755101,0.0,0.0,0.0,-1.535187682750655,-1.538832456282401,-1.3774927763908282,-1.3487623853119435,-0.7068505366478968,-1.2243010428314849
2004,8,Global,0.4433333333333333,374.47,1769.97,318.17,1361.444564819336,28610.023,35053.887,123841.742,0.0,2004.5833333333333,25.583333333333258,1.5300000000000296,376.4591666666667,-4.329999999999927,1778.7183333333337,0.5400000000000205,318.0925,0.5511111111111111,0.0,0.0,-0.1777489980061091,-0.8660254037844385,-0.5000000000000004,-1.4568820734323753,-1.1809652668892636,-1.3059755474820782,-1.424826486246873,-2.164350494076481,-1.5525940620162855,-1.268102112467256,-0.979082704617564,-1.265052312249738,-0.40313163199285135,-0.4031316319928758,0.0,0.0,0.0,-1.535187682750655,-1.538832456282401,-1.3774927763908282,-1.3362157584718437,-1.2243010428314844,-0.7068505366478978
2004,9,Global,0.5033333333333333,374.38,1775.87,318.22,1361.4272206624348,28610.023,35053.887,123841.742,0.0,2004.6666666666667,25.666666666666742,1.2900000000000205,376.5666666666666,-4.680000000000064,1778.3283333333331,0.4500000000000455,318.13000000000005,0.5416666666666666,0.0,0.0,-0.1950931549072265,-1.0,-1.8369701987210294e-16,-1.462875447358219,-1.063379477297969,-1.2980899118364997,-1.8864803037434497,-2.2319361600625394,-1.9120873179864182,-1.2608671072212603,-0.9871539354618628,-1.2590718516865045,-0.44787782311021707,-0.4478778231102413,0.0,0.0,0.0,-1.535187682750655,-1.538832456282401,-1.3774927763908282,-1.32366913163171,-1.4137010732957944,-1.9281732581181857e-16
2004,10,Global,0.6033333333333333,375.72,1780.08,318.34,1361.409876505534,28610.023,35053.887,123841.742,0.0,2004.75,25.75,1.3600000000000136,376.68,-4.610000000000127,1777.9441666666664,0.4099999999999681,318.16416666666663,0.5322222222222222,0.0,0.0,-0.2124373118081166,-0.8660254037844386,0.5000000000000001,-1.373640768906796,-0.9794750409963816,-1.2791643862871238,-1.7518312736402997,-2.218419026865345,-2.0718620984179417,-1.2532395047913618,-0.9951044427678818,-1.2536229876178062,-0.49262401422699614,-0.4926240142270203,0.0,0.0,0.0,-1.535187682750655,-1.538832456282401,-1.3774927763908282,-1.3111225047916102,-1.2243010428314844,0.7068505366478973
2004,11,Global,0.7233333333333333,377.2,1780.53,318.56,1361.3925323486328,28610.023,35053.887,123841.742,0.0,2004.8333333333333,25.833333333333258,1.5500000000000114,376.8091666666666,-4.75,1777.5483333333334,0.5199999999999818,318.2075,0.5494444444444444,0.0,0.0,-0.2297814687092341,-0.5000000000000004,0.8660254037844384,-1.2750830643485127,-0.9705066333156885,-1.244467589446582,-1.3863553347888613,-2.2454532932597333,-1.6324814522320472,-1.244546281433766,-1.003296397150432,-1.2467122331891927,-0.5373702053443619,-0.5373702053443861,0.0,0.0,0.0,-1.535187682750655,-1.538832456282401,-1.3774927763908282,-1.2985758779515104,-0.7068505366478978,1.2243010428314842
2004,12,Global,0.5033333333333333,378.17,1778.17,318.77,1361.3751881917317,28610.023,35053.887,123841.742,0.0,2004.9166666666667,25.916666666666742,1.650000000000034,376.94666666666666,-5.389999999999873,1777.0991666666666,0.6599999999999682,318.2625,0.5299999999999999,0.0,0.0,-0.2471256256103515,-2.4492935982947064e-16,1.0,-1.2104878120366613,-1.0175409491522054,-1.2113479197351629,-1.1939995774985845,-2.369038511062738,-1.073269720722851,-1.2352922049563182,-1.0125921095971668,-1.237940891029801,-0.5821163964617276,-0.5821163964617515,0.0,0.0,0.0,-1.535187682750655,-1.538832456282401,-1.3774927763908282,-1.2860292511113764,-3.0667761107796726e-16,1.4137010732957944
2005,1,Global,0.7558333333333334,378.73,1776.13,318.87,1361.3578440348308,29598.951,35530.062,127936.719,0.0,2005.0,26.0,1.5200000000000389,377.0733333333333,-4.6099999999999,1776.715,0.6899999999999977,318.32,0.5452083333333333,0.0,0.0,-0.2644697825112416,0.4999999999999999,0.8660254037844387,-1.1731957076092017,-1.0581977306380093,-1.1955766484440058,-1.4440620619758784,-2.218419026865301,-0.9534386353993222,-1.226767237534672,-1.020542616903186,-1.2287708514995284,-0.6268625875785067,-0.6268625875785305,0.0,0.0,0.0,-1.2444035386808254,-1.3773331805471631,-1.1375300986212493,-1.273482624271277,0.7068505366478971,1.2243010428314847
2005,2,Global,0.5958333333333333,379.26,1775.76,318.89,1361.3404998779297,29598.951,35530.062,127936.719,0.0,2005.0833333333333,26.083333333333258,1.5399999999999636,377.20166666666665,-3.9200000000000728,1776.388333333333,0.6899999999999977,318.3775,0.5345833333333333,0.0,0.0,-0.2818139394123591,0.8660254037844386,0.5000000000000001,-1.137901394490358,-1.065571754731025,-1.192422394185778,-1.4055909105179765,-2.0851787139214433,-0.9534386353993222,-1.218130099489057,-1.0273031350462674,-1.2196008119692556,-0.6716087786958724,-0.6716087786958963,0.0,0.0,0.0,-1.2444035386808254,-1.3773331805471631,-1.1375300986212493,-1.2609359974311771,1.2243010428314844,0.7068505366478973
2005,3,Global,0.7458333333333333,379.86,1775.58,318.86,1361.3231557210286,29598.951,35530.062,127936.719,0.0,2005.1666666666667,26.166666666666742,1.7100000000000364,377.3441666666667,-5.350000000000136,1775.9425,0.6999999999999886,318.43583333333333,0.5439583333333333,0.0,0.0,-0.2991580963134765,1.0,6.123233995736766e-17,-1.0979455683180783,-1.0691591178033033,-1.1971537755731196,-1.0785861231244402,-2.3613144349500996,-0.9134949402915549,-1.2085395111397021,-1.0365298626139816,-1.210297873315356,-0.7163549698132381,-0.7163549698132617,0.0,0.0,0.0,-1.2444035386808254,-1.3773331805471631,-1.1375300986212493,-1.2483893705910432,1.4137010732957944,1.5343957306075585e-16
2005,4,Global,0.6658333333333334,380.32,1774.79,318.78,1361.3058115641277,29598.951,35530.062,127936.719,0.0,2005.25,26.25,1.839999999999975,377.4975,-6.0900000000001455,1775.4350000000002,0.6399999999999864,318.4891666666667,0.5491666666666667,0.0,0.0,-0.3165022532143666,0.8660254037844387,-0.4999999999999998,-1.0673127682526666,-1.0849036557316287,-1.209770792606049,-0.8285236386472555,-2.5042098430348547,-1.1531571109383856,-1.1982198137345532,-1.0470328104434055,-1.2017923294032185,-0.7611011609300172,-0.7611011609300408,0.0,0.0,0.0,-1.2444035386808254,-1.3773331805471631,-1.1375300986212493,-1.2358427437509436,1.2243010428314847,-0.7068505366478968
